Project Name,Enbloced,Land Size,Master Plan GFA,Plot Ratio,Postal Code,Property Type,Tenure,Planning Area,District,Age,Number of Units,Average Price,Historical High,Historical Low,Distance to MRT
AUSTRAL VIEW,1,-0.564602492,-0.513980704,-0.074707338,436883,0,1, Kallang,15,1.089984635,-0.611767941,0.707355097,-1.051837135,-0.451241015,0.888317048
CHONG KIM APARTMENT,1,-0.625439817,-0.527429169,0.406454083,309838,0,1, Novena,11,1.176818589,-0.525363573,-0.119044714,-0.842515333,-0.513924261,0.587552706
PELIKAT MANSIONS,1,-0.611113608,8.37E-11,-2.55E-10,537639,0,1, Hougang,19,0.047977185,-0.465545165,-0.977340658,-0.974997487,-0.688262038,138.39695
CAI GARDEN,1,-0.302609492,-0.426427648,-0.626859788,419679,1,1, Bedok,14,1.176818589,-0.518717083,-0.596036886,-0.487463162,-0.701973998,0.692882671
EAST SHORE COURT,1,-0.60198801,-0.595302507,-0.626859788,425310,0,1, Bedok,15,0.308479047,-0.611767941,-0.281425028,-0.339083151,-0.545265884,1.183668543
LEONG BEE COURT,1,-0.498466431,-0.462986965,-0.106258907,357769,0,1, Toa Payoh,13,0.829482772,-0.512070594,-0.93674558,-0.937902484,-0.639290752,138.39695
MACKENZIE MANSIONS,1,-0.660077843,-0.594553179,-0.074707338,228714,0,1, Newton,9,-0.125690724,-0.000290875,-0.74826843,-0.577551027,-0.177001815,0.341527449
LENGKONG COURT,1,-8.70E-12,8.37E-11,-2.55E-10,417642,0,1, Bedok,14,1.263652543,-0.000290875,-0.829458587,-0.721956574,-0.329792227,0.825555463
AMBER TOWERS,1,-0.571373097,-0.461172803,0.477445112,439852,0,1, Marine Parade,15,1.61098836,-0.332615368,-0.743918957,-0.650416211,-0.825381638,138.39695
ST THOMAS LODGE,1,-0.713948314,-0.6216473,0.477445112,238112,0,1, River Valley,9,0.047977185,-0.65829337,1.114755706,3.62E-10,0,0.464800377
FORTREDALE,1,-0.314973207,-0.513980704,-0.966039151,436879,0,1, Kallang,15,-0.299358632,-0.478838144,-0.452504287,-0.495412092,-0.304327158,1.082425015
NEWTON VIEW,1,-0.436549734,-0.309256419,0.477445112,307957,0,1, Novena,11,1.176818589,-0.465545165,-0.667078273,-0.264893145,-0.370928107,0.550906872
CAMAY COURT,1,-0.488065211,-0.531215247,-0.626859788,425364,0,1, Bedok,15,0.916316726,-0.538656553,-0.801911926,-0.814694081,-0.488459192,1.068413012
AMBERGLADES,1,-0.406131071,-0.275181716,0.477445112,439964,1,1, Marine Parade,15,0.482146956,-0.272796959,0.197016968,-0.739179254,-0.433611352,1.52321037
MACPHERSON GREEN,1,-0.1688655,-0.179977628,-0.074707338,368236,1,1, Geylang,13,1.089984635,-0.312675898,-0.993288725,-0.989570523,-0.711768255,0.358811594
ROBIN STAR,1,0.000497764,-0.570022548,-1.415649003,258189,1,0, Tanglin,10,0.047977185,-0.68487933,-1.40E-10,3.62E-10,0,138.39695
MARINE POINT,1,-0.312520089,-0.300856058,-0.074707338,449271,1,1, Marine Parade,15,0.916316726,-0.478838144,0.270958004,-0.957774807,-0.635373049,138.39695
OCEAN APARTMENTS,1,-0.639275403,-0.6174274,-0.642635573,429065,0,1, Bedok,15,2.218826039,-0.000290875,-0.294473446,-0.351006544,-0.478664935,1.256943762
BARTLEY TERRACE,1,-0.371002421,-0.487202089,-0.729402386,538976,1,1, Serangoon,19,0.56898091,-0.478838144,-1.210762359,-1.096881068,-0.586401764,0.512405337
RIVAN COURT,1,-0.527118849,-0.615770991,-1.115909102,429249,0,1, Marine Parade,15,0.829482772,-0.000290875,-0.638081788,-0.664989248,0.583032539,138.39695
MAISON ROYALE,1,-0.647027256,-0.546635628,0.477445112,307740,0,1, Novena,11,0.482146956,-0.67823284,0.305753785,-0.748453004,-0.212261141,0.509090274
WALDORF MANSIONS,1,-0.675287175,-0.578225717,0.477445112,329699,0,1, Novena,12,0.395313001,-0.000290875,-1.086077475,-1.030639991,-0.637331901,0.93346418
YINCHUAN BUILDING,1,-0.738479494,-0.646020178,0.635202955,388058,0,1, Geylang,14,0.655814864,-0.651646881,-1.403588982,-1.364495017,-0.451241015,0.418978184
CARDIFF COURT,1,-0.204092274,-0.559965778,-1.273666945,558961,1,0, Serangoon,19,0.742648818,-0.000290875,-1.361544079,-1.141925,-0.848887855,0.470973443
GUILLEMARD COURT,1,-0.343233126,-0.681830166,-1.668061552,398437,0,1, Geylang,14,1.524154406,-0.000290875,-1.370243024,-1.334024122,-0.933118467,138.39695
RICHARDS MANSIONS,1,-0.639079153,-0.616204813,-0.626859788,546430,0,1, Hougang,19,0.308479047,-0.000290875,-0.780164563,-0.786872829,-0.345463038,0.449367922
TELOK KURAU VIEW,1,-0.462454659,-0.606069166,-1.179012239,425687,0,1, Bedok,15,0.482146956,-0.000290875,-0.377113427,-1.050512314,-0.478664935,0.944960501
GLENVILLE,1,-0.122060009,-0.472649352,-1.068581749,547734,0,1, Serangoon,19,0.047977185,-0.000290875,-1.199163765,-1.177695181,-0.515883112,138.39695
ROBIN COURT,1,0.000497764,-0.532280082,-1.320994297,258263,1,1, Tanglin,10,1.176818589,-0.591828472,1.211893929,-0.633193531,-0.470829529,0.281370741
NAUNG COURT,1,-0.500134551,-0.538038075,-0.626859788,537670,1,0, Hougang,19,1.176818589,-0.000290875,-1.425336345,-1.241286615,-0.588360615,0.370488552
MELLOW MANSIONS,1,-0.671950934,-0.634701382,-0.626859788,429021,0,1, Bedok,15,0.742648818,-0.000290875,-0.490199717,-0.529857451,-0.521759667,1.359264758
MELROSE COURT,1,-0.562247498,-0.451076594,0.477445112,328754,0,1, Novena,12,-0.038856769,-0.000290875,-1.14262062,-0.947176234,-0.447323312,1.044706238
TOH TUCK APARTMENT,1,-0.411331681,-0.487123213,-0.618971896,596195,1,1, Bukit Timah,21,0.047977185,-0.000290875,-0.181387156,3.62E-10,0,0.780734543
PALACE MANSIONS,1,-0.69451962,-0.599759036,0.477445112,398483,0,1, Geylang,14,0.742648818,-0.000290875,-1.652958749,-1.421462343,-0.788163461,0.48076676
CAVENAGH MANSIONS,1,-0.59845552,-0.542415728,-0.074707338,229618,1,0, Newton,9,0.047977185,-0.000290875,-1.40E-10,3.62E-10,0,0.43531472
GOODRICH PARK,1,0.114813062,-0.193859914,-0.634747681,546018,1,1, Hougang,19,1.176818589,-0.345908347,-0.500348486,-1.175045538,-0.594237169,0.343259783
MENG GARDEN,1,-0.45166094,-0.326214894,0.477445112,239114,0,1, River Valley,9,1.089984635,-0.000290875,-1.468831072,-1.294279476,-0.539389329,0.332489877
FOH PIN MANSION,1,-0.467753394,8.37E-11,-2.55E-10,539548,0,1, Hougang,19,1.437320451,-0.000290875,-1.30355111,-1.19359304,-0.703932849,0.648427934
KATONG MANSION,1,-0.564111868,-0.504870454,0.004171583,423857,0,1, Bedok,15,1.871490222,-0.000290875,-0.535144268,-0.56297799,-0.319997969,138.39695
CHANGI COMPLEX,1,-0.074763895,-0.55570644,-1.344657974,469549,0,1, Bedok,16,1.437320451,-0.000290875,-1.355744782,-1.291629833,-0.598154872,138.39695
DIAMOND TOWER,1,-0.530062591,-0.414675031,0.477445112,329137,0,1, Novena,12,1.61098836,-0.000290875,-0.311871337,-1.083632852,-0.613825684,0.558176795
HARBOURSIDE APARTMENTS,1,-0.675581549,-0.607646699,-0.074707338,99454,0,1, Bukit Merah,4,-0.125690724,-0.585181982,-0.406109911,-0.453017803,-0.541348181,138.39695
GOODWILL MANSION,1,-0.695010243,-0.593646097,0.635202955,329782,0,1, Novena,12,1.176818589,-0.611767941,-0.707673351,-1.123377498,-0.731356769,0.89979369
GLENFIELD APARTMENTS,1,-0.606305497,-0.600311172,-0.658411357,427972,0,1, Bedok,15,0.395313001,-0.598474962,-0.407559736,-0.454342624,-0.343504187,0.76169663
DUSUN GROVE,1,-0.686571517,-0.59100373,0.477445112,329371,0,1, Novena,12,0.829482772,-0.000290875,-1.405038806,-1.025340705,-0.494335747,0.678742514
KIM WEE MANSION,1,-0.674894676,-0.636357791,-0.626859788,424894,0,1, Marine Parade,15,1.958324176,-0.000290875,-0.987489428,-0.984271237,-0.639290752,1.351119559
SIMS MANSION,1,-8.70E-12,8.37E-11,-2.55E-10,388082,0,1, Geylang,14,1.697822314,-0.000290875,-0.645330909,-0.671613355,-0.435570204,0.395091841
DRAGON MANSION,1,-0.38532863,-0.267530684,0.398566191,88641,0,1, Bukit Merah,2,0.047977185,-0.23956451,0.086830327,-1.082308031,-0.510006558,138.39695
RUBY APARTMENTS,1,-8.70E-12,8.37E-11,-2.55E-10,328933,0,1, Novena,12,0.308479047,-0.000290875,-1.109274663,-1.095556246,-0.186796072,1.05845185
HANG TAT GARDEN,1,-0.540954434,-0.426940346,0.477445112,329778,0,1, Novena,12,1.437320451,-0.000290875,-1.129572202,-1.217439827,-0.670632375,0.978088853
WESTERN GROVE,1,-0.323510057,-0.438653526,-0.626859788,118618,1,1, Queenstown,5,1.089984635,-0.000290875,-1.109274663,-1.041238563,-0.600113724,0.242969013
PEONY MANSION,1,-0.672245308,-0.514532841,1.581750013,189624,0,0, Rochor,7,0.047977185,-0.000290875,-1.3687932,-1.332699301,-0.607949129,138.39695
HERTFORD APARTMENTS,1,-8.70E-12,8.37E-11,-2.55E-10,219392,0,1, Kallang,8,0.047977185,-0.000290875,-1.34124654,-1.161797323,-0.453199867,138.39695
WELKIN MANSION,1,-8.70E-12,8.37E-11,-2.55E-10,238434,0,1, River Valley,9,1.61098836,-0.000290875,0.415940427,-0.657040319,-0.594237169,138.39695
JOO CHIAT LODGE,1,-0.623182949,-0.609973559,-0.658411357,428104,0,1, Geylang,15,0.829482772,-0.000290875,-0.783064211,-0.797471401,-0.511965409,0.756652884
REGENT GARDEN,1,-0.067110167,-0.294388175,-0.626859788,127364,1,1, Clementi,5,1.089984635,-0.000290875,-1.216561656,-1.020041419,-0.592278318,138.39695
KOVAN COURT,1,-0.541641308,-0.561464434,-0.626859788,548086,0,1, Hougang,19,1.263652543,-0.585181982,-1.219461305,-0.92597909,-0.682385484,0.596064487
WESTWOOD APARTMENTS,1,-0.213904746,-0.059375265,0.477445112,248644,0,1, Orchard,10,1.784656268,-0.000290875,0.656611249,0.518076381,-0.034005661,138.39695
HILL PARK,1,-8.70E-12,8.37E-11,-2.55E-10,299274,1,1, Novena,11,-1.688701899,-0.000290875,0.579770565,0.44786084,-0.382681215,138.39695
MERGUI COURT,1,-8.70E-12,8.37E-11,-2.55E-10,219059,0,1, Kallang,8,0.829482772,-0.000290875,-1.383291443,-1.098205889,-0.515883112,138.39695
MERGUI LODGE,1,0.032878922,-0.525023432,-1.320994297,219067,0,1, Kallang,8,0.56898091,-0.000290875,-0.717822121,-1.190943396,-0.688262038,0.692007686
NORFOLK COURT,1,-8.70E-12,8.37E-11,-2.55E-10,219068,0,1, Kallang,8,0.916316726,-0.000290875,-0.793212981,-1.263808581,-0.780328055,138.39695
NORTHERN MANSIONS,1,-8.70E-12,8.37E-11,-2.55E-10,219065,0,1, Kallang,8,0.047977185,-0.000290875,-1.518125096,-1.198892326,-0.729397918,138.39695
THE MERGUI,1,-8.70E-12,8.37E-11,-2.55E-10,218468,0,1, Kallang,8,0.655814864,-0.000290875,-0.536594092,-1.008118025,-0.635373049,138.39695
BOON THONG BUILDING,1,-0.63839228,8.37E-11,-2.55E-10,398664,1,0, Geylang,14,0.047977185,-0.000290875,-1.40E-10,3.62E-10,0,0.409662318
SHIBA APARTMENTS,1,-8.70E-12,8.37E-11,-2.55E-10,329190,1,0, Novena,12,0.047977185,-0.000290875,-1.40E-10,3.62E-10,0,138.39695
VIEW POINT MANSION,1,-8.70E-12,8.37E-11,-2.55E-10,329412,0,1, Novena,12,1.61098836,-0.000290875,-0.488749893,-0.52853263,-0.743109878,138.39695
EMERALD MANSIONS,1,-8.70E-12,8.37E-11,-2.55E-10,229388,0,1, Newton,9,0.047977185,-0.000290875,-0.569940049,-0.578875848,-0.302368307,138.39695
THE ASPINE,1,-0.356381838,-0.424692363,-0.476989838,259786,1,1, Tanglin,10,0.308479047,-0.000290875,1.213343754,-0.258269037,-0.274944387,0.787355274
PROMISES GARDENS,1,-8.70E-12,8.37E-11,-2.55E-10,268386,1,1, Bukit Timah,10,0.308479047,-0.000290875,-0.019006842,-0.471565304,-0.214219992,1.136511362
WINFIELD MANSION,1,-0.637999781,-0.536263351,0.477445112,398484,0,1, Geylang,14,1.176818589,-0.000290875,-1.309350407,-1.278381618,-0.719603661,0.514429311
JOYFUL MANSIONS,1,-0.689613384,-0.644679275,-0.626859788,438867,0,1, Marine Parade,15,0.308479047,-0.000290875,-1.058530815,-1.049187492,-0.588360615,1.248949568
TARNG CHERN BUILDING,1,-0.735143253,-0.642036908,0.635202955,169040,0,1, Bukit Merah,3,0.482146956,-0.000290875,-0.93674558,-0.937902484,-0.709809404,0.560917144
MARGATE MANSIONS,1,-8.70E-12,8.37E-11,-2.55E-10,438053,0,1, Marine Parade,15,0.221645093,-0.000290875,-1.015036088,-0.691485678,-0.282779792,138.39695
CHUAN HOE MANSION,1,-0.617884214,-0.606187481,-0.650523465,549848,0,0, Hougang,19,0.742648818,-0.000290875,-1.302101286,-1.247910722,-0.529595072,0.968069515
GRANGEFORD APARTMENT,1,1.085266532,1.76279313,0.477445112,239196,1,0, River Valley,9,1.263652543,-0.000290875,0.389843591,0.274309219,-0.492376895,138.39695
THE CHERRYWOOD,1,-8.70E-12,-0.647676587,-2.55E-10,425553,0,1, Bedok,15,-1.51503399,-0.585181982,-0.159639792,-0.227798142,-0.531553924,1.001435415
CASA NASSAU,1,-0.180738591,-0.50542259,-1.108021209,466475,0,1, Bedok,16,0.308479047,-0.000290875,-1.23830902,-0.978971951,-0.410105135,138.39695
CHANCERY VILLE,1,-8.70E-12,8.37E-11,-2.55E-10,309493,0,1, Novena,11,1.003150681,-0.000290875,0.22166398,-0.716657288,0.007130219,0.71517733
DYNASTY GARDEN,1,-0.11126629,8.37E-11,-2.55E-10,276562,1,1, Bukit Timah,10,1.437320451,-0.472191654,0.413040779,0.311404222,-0.562895547,1.011131503
YI LI APARTMENT,1,-0.582264941,-0.58422034,-0.626859788,455615,0,1, Bedok,15,1.176818589,-0.000290875,-1.183215699,-0.472890126,-0.578566358,1.23704982
MERLIN MANSION,1,-0.449404072,-0.509484736,-0.626859788,428934,0,1, Marine Parade,15,0.047977185,-0.000290875,-0.943994701,-1.184319289,-0.184837221,138.39695
GRANGE COURT,1,-0.593843658,-0.538669088,-0.074707338,249578,0,1, River Valley,10,0.047977185,-0.000290875,1.365575298,3.62E-10,0,0.582677661
PENDER COURT,1,-8.70E-12,8.37E-11,-2.55E-10,98729,0,1, Bukit Merah,4,0.916316726,-0.000290875,-0.314770985,-0.949825877,-0.549183587,138.39695
FARRER COURT,1,-8.70E-12,8.37E-11,-2.55E-10,268158,0,0, Bukit Timah,10,1.61098836,-0.000290875,-0.449604638,-0.492762449,-0.756821838,138.39695
SARKIES COURT,1,-0.611211733,-0.587059899,-0.469101946,258125,0,1, Newton,10,1.524154406,-0.000290875,1.166949378,-0.58020067,-0.294532901,0.22279685
PEILY COURT,1,-0.692851499,-0.647873778,-0.658411357,425767,0,1, Bedok,15,0.916316726,-0.000290875,-1.126672554,-1.111454104,-0.351339592,0.876002287
ROSE MANSIONS,1,-0.649774748,-0.622238875,-0.626859788,437370,0,1, Geylang,15,1.61098836,-0.000290875,-1.042582748,-1.034614456,-0.461035272,0.567934371
STILLINGIA COURT,1,-8.70E-12,8.37E-11,-2.55E-10,423956,0,1, Bedok,15,1.003150681,-0.000290875,-0.562690928,-0.596098528,-0.615784535,138.39695
AURA PARK,1,-0.453427185,-0.51173272,-0.626859788,258859,1,1, Tanglin,10,0.742648818,-0.000290875,0.188318023,0.090159026,-0.084935798,0.959623158
LINCOLN LODGE,1,-0.232254069,-0.07960712,0.477445112,308380,0,1, Novena,11,0.56898091,-0.000290875,-1.022285209,-0.503361021,-0.269067832,0.389570276
THE ARDMORE,1,-0.484434596,-0.363405224,0.477445112,259953,0,1, Newton,10,0.742648818,-0.000290875,2.93283529,1.611054146,-0.041841067,0.60480311
GOODLUCK VIEW,1,0.342560535,-0.064344493,-0.626859788,596720,1,1, Bukit Timah,21,1.003150681,-0.000290875,-1.477530017,-1.210815719,-0.613825684,0.964092843
SIGLAP COURT,1,-0.623477323,-0.607449507,-0.626859788,455839,0,1, Bedok,15,1.003150681,-0.611767941,-0.781614387,-0.79614658,-0.523718518,1.656171049
SUMMER APARTMENTS,1,-0.685295896,-0.589307883,0.477445112,238374,0,1, River Valley,9,0.134811139,-0.000290875,-0.865704192,-0.872986229,-0.202466884,0.649820324
KOON SENG COURT,1,-0.724643908,-0.664319555,-0.626859788,427049,0,1, Geylang,15,0.56898091,-0.65829337,-0.282874852,-0.16553153,-0.586401764,0.805385619
HUP CHEONG MANSION,1,-8.70E-12,8.37E-11,-2.55E-10,328710,0,0, Kallang,12,1.871490222,-0.000290875,-1.216561656,-1.228038399,-0.784245758,138.39695
TONG WATT MANSION,1,-0.669301567,-0.527310854,1.266234327,238011,0,0, River Valley,9,0.047977185,-0.000290875,-0.103096647,1.779306481,-0.392475472,0.406433464
MARZUKI LODGE,1,-0.554299396,-0.568484453,-0.626859788,417104,0,1, Bedok,14,1.089984635,-0.000290875,-1.362993903,-1.212140541,-0.396393175,0.411042357
OAKSWOOD HEIGHTS,1,-8.70E-12,8.37E-11,-2.55E-10,88643,0,1, Bukit Merah,2,0.395313001,-0.000290875,-1.342696364,-0.911406053,-0.449282164,138.39695
SIMONVILLE,1,-0.473248378,-0.522893763,-0.626859788,545990,1,0, Hougang,19,1.003150681,-0.000290875,-1.597865429,-1.307527691,-0.713727107,0.617365655
JUBILATION APARTMENT,1,-0.580302447,-0.471269011,0.477445112,309973,0,1, Novena,11,0.829482772,-0.000290875,-1.386191091,-1.087607317,-0.529595072,0.531012848
DE ANGELO,1,-8.70E-12,8.37E-11,-2.55E-10,329417,0,1, Novena,12,0.56898091,-0.000290875,-0.794662805,-0.989570523,-0.529595072,0.678983734
MUTUAL COURT,1,-0.454015934,-0.329093891,-0.674187141,328689,0,0, Kallang,12,0.047977185,-0.000290875,-1.434035291,-1.245261079,-0.494335747,0.777724524
NIM PARK,1,0.961727511,8.37E-11,-2.55E-10,807545,1,1, Serangoon,28,1.089984635,-0.000290875,-1.460132127,-1.095556246,-0.660838118,1.714372343
EAST COAST MANSIONS,1,-8.70E-12,8.37E-11,-2.55E-10,429085,0,1, Bedok,15,0.395313001,-0.000290875,-1.026634682,-1.00414356,-0.398352027,138.39695
XIU LAN COURT,1,-8.70E-12,8.37E-11,-2.55E-10,308174,1,0, Novena,11,0.047977185,-0.000290875,-1.40E-10,3.62E-10,0,138.39695
SHELFORD COURT,1,-0.544486924,-0.562963089,-0.626859788,288413,0,1, Bukit Timah,11,0.482146956,-0.000290875,-1.062880288,-0.895508195,-0.470829529,0.58764975
CITIPORT CENTRE,1,-0.571569347,-0.403119605,1.029597562,98828,0,1, Bukit Merah,4,1.176818589,-0.000290875,-1.513775623,-0.97764713,-0.635373049,138.39695
CHAPEL MANSION,1,-0.678034667,-0.638960719,-0.642635573,429515,0,1, Marine Parade,15,1.003150681,-0.000290875,-1.225260601,-1.147224286,-0.511965409,1.566343485
GILSTEAD VIEW,1,0.090968755,0.323176375,0.564211926,309061,0,1, Novena,11,0.395313001,-0.000290875,0.591369159,-0.311261898,0.001253665,0.298275645
FAIRWAYS,1,0.63212658,0.494141464,-0.074707338,109025,1,1, Bukit Merah,4,1.003150681,-0.000290875,-0.26837661,-0.59742335,-0.547224735,0.287790753
STAR MANSIONS,1,-0.706687085,-0.612734241,0.493220896,307741,0,1, Novena,11,0.56898091,-0.000290875,-0.239380125,-0.300663326,-0.084935798,0.502746476
EASTERN WAY MANSIONS,1,-0.540267561,8.37E-11,-2.55E-10,536048,0,1, Hougang,19,1.089984635,-0.000290875,-1.225260601,-1.201541969,-0.384640067,0.827705381
HIMIKO COURT,1,1.002154895,0.808622575,-0.074707338,276693,1,1, Bukit Timah,10,1.089984635,-0.000290875,-0.694624933,-0.716657288,-0.482582638,0.575797911
KAI SHENG COURT,1,-8.70E-12,8.37E-11,-2.55E-10,328693,0,0, Kallang,12,0.742648818,-0.000290875,-1.577567889,-0.948501056,-0.686303187,138.39695
RAMBUTAN MANSIONS,1,-0.658605972,-0.627168664,-0.626859788,424292,0,1, Geylang,15,0.56898091,-0.000290875,-1.119423433,-1.104829997,-0.476706084,0.724591701
THE SAPPHIRE,1,-8.70E-12,8.37E-11,-2.55E-10,329374,0,1, Novena,12,0.56898091,-0.000290875,-1.478979842,-0.876960693,-0.598154872,138.39695
LEEDON HEIGHTS,1,3.575966272,2.095691933,-0.476989838,267862,1,1, Bukit Timah,10,0.916316726,-0.000290875,-1.161468335,-0.488787984,-0.406187432,0.288665973
RAJAH MAISONETTE,1,-8.70E-12,8.37E-11,-2.55E-10,329139,0,1, Novena,12,1.003150681,-0.000290875,-1.261506207,-1.074359102,-0.570730952,138.39695
THOMSON MANSION,1,-8.70E-12,8.37E-11,-2.55E-10,298129,0,1, Novena,11,1.089984635,-0.000290875,-1.455782654,-0.944526591,-0.543307032,138.39695
DEVONSHIRE LODGE,1,-8.70E-12,8.37E-11,-2.55E-10,239856,0,1, River Valley,9,0.047977185,-0.000290875,-0.358265712,-0.206600997,-0.605990278,138.39695
LAUREL PARK,1,-8.70E-12,8.37E-11,-2.55E-10,556782,1,1, Serangoon,19,0.916316726,-0.000290875,-1.412287927,-1.0558116,-0.562895547,138.39695
CASTLE COURT,1,-0.524567606,-0.551802047,-0.626859788,419845,0,1, Bedok,14,1.176818589,-0.000290875,-0.933845931,-1.035939277,-0.400310878,0.333767859
LA VENTURA,1,-8.70E-12,8.37E-11,-2.55E-10,249919,1,1, Tanglin,10,1.176818589,-0.000290875,0.682708085,-1.061110886,-0.255355872,138.39695
ESSEN APARTMENTS,1,-0.655269732,-0.625315063,-0.626859788,308092,0,1, Novena,11,0.916316726,-0.000290875,-0.279975203,-0.83986569,-0.627537644,0.380111289
EDEN SPRING,1,-0.444105337,-0.480063755,-0.547980867,259798,1,1, Tanglin,10,1.003150681,-0.000290875,-0.034954909,-0.04497277,-0.026170255,0.765202992
SHELFORD VALE,1,-0.509554524,-0.543322809,-0.626859788,288407,0,1, Bukit Timah,11,1.61098836,-0.000290875,-0.743918957,-0.732555146,-0.525677369,0.626666035
CLEMENCEAU COURT,1,0.143367355,-0.401620949,-1.108021209,229619,0,1, Newton,9,0.047977185,-0.000290875,-1.178866226,-0.944526591,-0.529595072,0.453664713
REGENT COURT,1,-0.424872892,-0.296438967,0.477445112,328190,0,1, Kallang,12,1.003150681,-0.000290875,-0.449604638,0.21469225,-0.574648655,0.625396471
SPOTTISWOODE APARTMENT,1,-8.70E-12,8.37E-11,-2.55E-10,88659,0,1, Bukit Merah,2,1.176818589,-0.000290875,-0.561241104,-0.875635872,-0.431652501,138.39695
AIRVIEW TOWERS,1,-0.219399731,-0.065093821,0.477445112,238097,0,1, River Valley,9,0.047977185,-0.000290875,-1.057080991,-0.961749271,-0.376804661,138.39695
PINE VIEW,1,-8.70E-12,8.37E-11,-2.55E-10,425710,0,1, Bedok,15,1.176818589,-0.000290875,-1.216561656,-1.136625714,-0.435570204,0.908077481
ADIS VILLAS,1,-0.652620365,-0.588243048,-0.074707338,229976,0,1, Rochor,9,0.56898091,-0.000290875,-1.106375015,-0.576226205,-0.112359718,0.335341988
BRIGHT BUILDING,1,-0.25992524,-0.678714539,-1.668061552,329185,0,1, Novena,12,1.437320451,-0.000290875,-1.078828354,-1.224063935,-0.519800815,138.39695
HILL COURT,1,-0.067600791,0.085521098,0.422229867,229658,0,1, Newton,9,1.784656268,-0.000290875,-0.501798311,-0.475539769,-0.298450604,15962.13686
ONE BALMORAL,1,-0.174949233,-0.306416861,-0.469101946,259784,1,1, Tanglin,10,-1.775535853,-0.086695243,1.675837683,2.06414311,2.404764368,0.849314603
CHARLTON GARDEN,1,-8.70E-12,8.37E-11,-2.55E-10,533811,0,1, Hougang,19,1.003150681,-0.000290875,-1.534073162,-1.299578762,-0.627537644,1062.038895
HOLLAND CREST,1,-0.295053889,-0.38454416,-0.469101946,278736,1,1, Bukit Timah,10,0.482146956,-0.000290875,-0.432206748,-0.227798142,-0.429693649,138.39695
GREEN MEADOWS,1,-8.70E-12,8.37E-11,-2.55E-10,787691,1,1, Ang Mo Kio,26,1.089984635,-0.000290875,-1.102025542,-1.050512314,-0.660838118,138.39695
ANDERSON 18,1,0.238744582,0.450443812,0.477445112,259977,1,1, Newton,10,0.308479047,0.052881044,1.459813873,0.469057985,0.179509145,19822.21472
BALESTIER COURT,1,-8.70E-12,8.37E-11,-2.55E-10,329191,0,1, Novena,12,1.089984635,-0.000290875,-1.032433979,-1.094231425,-0.647126158,138.39695
NATHAN VILLE,1,-0.349709357,-0.34033381,-0.106258907,248743,1,1, Tanglin,10,0.56898091,-0.000290875,-0.855555423,-0.496736913,-0.171125261,5144.485867
SHERIDAN COURT,1,-0.752020705,-0.679739936,-0.626859788,425230,0,1, Bedok,15,0.916316726,-0.000290875,-1.145520269,-1.099530711,-0.525677369,14596.04735
PELIKAT COURT,1,-0.497485184,-0.53653942,-0.626859788,537652,0,1, Hougang,19,1.003150681,-0.000290875,-1.197713941,-1.192268218,-0.310203712,2062.784921
CONCORDE RESIDENCES,1,-0.764580669,-0.678714539,0.477445112,298127,0,0, Novena,11,1.003150681,-0.000290875,-0.886001732,-1.010767668,-0.799916569,2173.967662
LEYUKE APARTMENTS,1,-8.70E-12,8.37E-11,-2.55E-10,425631,0,1, Bedok,15,0.482146956,-0.000290875,-1.422436697,-1.095556246,-0.476706084,138.39695
LEWIS COURT,1,-8.70E-12,8.37E-11,-2.55E-10,259743,0,1, Tanglin,10,0.047977185,-0.000290875,-1.44418406,-1.119403034,-0.537430478,138.39695
MOUNT SOPHIA APARTMENTS,1,-0.661647839,-0.595894081,-0.074707338,228163,0,1, Rochor,9,1.350486497,-0.000290875,-0.640981437,-1.120727855,-0.245561615,15930.3929
CURZON LODGE,1,-0.507690155,-0.465944838,-0.074707338,228867,0,1, Novena,9,1.089984635,-0.000290875,-0.714922472,-1.198892326,-0.476706084,10180.00105
HORIZON TOWERS,1,1.085266532,1.76279313,0.477445112,239194,1,0, River Valley,9,1.003150681,-0.000290875,-0.011757721,-0.07941813,-0.719603661,0.64521886
AMBER APARTMENTS,1,-0.703645218,-0.608829848,0.508996681,439866,0,1, Marine Parade,15,0.221645093,-0.000290875,-0.765666321,-0.953800342,0.152085225,17852.43382
THE ALBANY,1,-0.125101876,-0.26879271,-0.453326161,298130,0,1, Novena,11,0.308479047,-0.000290875,-0.890351204,-0.823967832,-0.468870678,0.826004772
GILLMAN HEIGHTS,1,-8.70E-12,8.37E-11,-2.55E-10,100001,1,0, Bukit Merah,4,0.047977185,-0.000290875,-1.615263319,-1.230688042,-0.794040015,138.39695
FLAMINGO VALLEY,1,2.278561238,1.020721824,-0.626859788,454852,1,1, Bedok,15,-1.601867944,1.920544693,0.421739724,0.589616744,0.206933065,1.018717834
CALISAY,1,-0.530749464,-0.55523318,-0.626859788,534981,0,1, Serangoon,19,0.916316726,-0.000290875,-1.409388279,-1.493002706,-0.641249604,0.612911163
PARISIAN,1,-0.331360035,-0.191178109,0.477445112,239974,0,1, River Valley,9,0.829482772,-0.000290875,1.377173892,-0.100615275,-0.386598918,0.246613341
ALDEA BLANCA,1,-0.525352604,-0.552235868,-0.626859788,466515,1,1, Bedok,16,0.916316726,-0.000290875,-1.177416402,-0.743153718,-0.525677369,138.39695
